k;lu;P0;I;gamma;sgamma;r;Psat;Lsat;loptim;lres;loptim/lres;Psat/Pall;Lsat/lu;f;rho;P0/Pall
3.89E+00;3.42E+00;1.32E+08;6.00E+03;2.45E+03;0.00E+00;5.00E-04;1.26E+10;1.36E+01;2.45E-08;2.44031E-08;2.13192E-03;1.68E-03;3.98E+00;7.36E-01;1.43E-03;1.76E-05
1.24E+00;3.42E+00;2.24E+06;5.00E+02;6.32E+02;0.00E+00;5.00E-04;2.10E+08;1.47E+01;7.57E-08;7.57252E-08;8.26098E-05;1.30E-03;4.30E+00;8.80E-01;1.27E-03;1.39E-05
2.63E+00;2.32E+00;7.83E+05;6.00E+03;3.00E+03;0.00E+00;5.00E-04;5.53E+09;2.68E+01;5.75E-09;5.74645E-09;5.73108E-04;6.01E-04;1.16E+01;7.72E-01;7.16E-04;8.51E-08
2.63E+00;2.32E+00;7.83E+05;6.00E+03;2.65E+03;0.00E+00;5.00E-04;5.80E+09;2.44E+01;7.39E-09;7.36462E-09;3.86624E-03;7.14E-04;1.05E+01;7.72E-01;8.11E-04;9.64E-08
1.28E+00;2.80E+00;2.36E+06;8.00E+03;3.16E+03;1.00000E-04;1.00000E-04;1.45E+10;1.40E+01;2.55028E-09;2.54688E-09;1.33645E-03;1.12E-03;5.00E+00;8.76E-01;1.67E-03;1.82E-07
3.48E+00;2.80E+00;2.13E+05;8.00E+02;3.00E+03;1.00000E-04;1.00000E-04;1.23E+09;1.74E+01;1.09873E-08;1.09748E-08;1.14303E-03;1.00E-03;6.22E+00;7.45E-01;1.43E-03;1.74E-07
3.64E+00;2.56E+00;4.45E+06;8.00E+03;8.37E+03;1.00000E-04;1.00000E-04;2.38E+10;1.99E+01;1.39544E-09;1.39425E-09;8.54057E-04;6.96E-04;7.78E+00;7.41E-01;1.07E-03;1.30E-07
3.64E+00;2.56E+00;4.45E+08;8.00E+03;9.49E+03;1.00000E-04;1.00000E-04;3.80E+10;1.52E+01;1.08564E-09;1.08442E-09;1.12809E-03;9.80E-04;5.94E+00;7.41E-01;9.41E-04;1.15E-05
2.57E+00;2.56E+00;8.76E+05;5.00E+02;3.00E+03;1.00000E-04;1.00000E-04;5.37E+08;1.89E+01;6.12612E-09;6.11904E-09;1.15704E-03;7.01E-04;7.36E+00;7.75E-01;9.64E-04;1.14E-06
2.18E+00;2.56E+00;7.85E+04;5.00E+02;2.83E+03;1.00000E-04;1.00000E-04;4.35E+08;2.39E+01;5.40595E-09;5.40191E-09;7.48066E-04;6.02E-04;9.34E+00;7.96E-01;9.33E-04;1.09E-07
2.18E+00;2.56E+00;7.85E+04;5.00E+02;2.00E+03;1.00000E-04;1.00000E-04;4.68E+08;1.70E+01;1.08152E-08;1.08038E-08;1.05148E-03;9.16E-04;6.64E+00;7.96E-01;1.32E-03;1.54E-07
2.45E+00;3.02E+00;2.04E+07;5.00E+03;8.37E+03;1.00000E-04;1.00000E-04;1.32E+10;2.65E+01;8.63686E-10;8.63127E-10;6.47830E-04;6.17E-04;8.77E+00;7.81E-01;8.10E-04;9.55E-07
1.59E+00;3.28E+00;9.57E+04;6.00E+02;2.00E+03;1.00000E-04;1.00000E-04;6.50E+08;2.06E+01;9.29294E-09;9.28261E-09;1.11337E-03;1.06E-03;6.28E+00;8.42E-01;1.39E-03;1.56E-07
3.55E+00;3.28E+00;3.52E+06;6.00E+03;1.00E+04;1.00000E-04;1.00000E-04;2.02E+10;2.89E+01;1.19831E-09;1.19741E-09;7.55801E-04;6.59E-04;8.81E+00;7.43E-01;9.42E-04;1.15E-07
1.78E+00;3.28E+00;4.79E+04;6.00E+01;8.37E+02;1.00000E-04;1.00000E-04;4.12E+07;1.76E+01;6.06634E-08;6.05441E-08;1.97016E-03;1.61E-03;5.37E+00;8.25E-01;1.64E-03;1.87E-06
3.39E+00;1.77E+00;2.78E+07;7.00E+03;8.37E+03;1.00000E-04;1.00000E-04;1.92E+10;1.59E+01;8.53415E-10;8.52894E-10;6.11426E-04;6.42E-04;8.97E+00;7.47E-01;7.65E-04;9.29E-07
1.05E+00;2.69E+00;2.01E+07;8.00E+03;3.00E+03;1.00000E-04;1.00000E-04;1.56E+10;1.22E+01;2.32110E-09;2.31826E-09;1.22638E-03;1.27E-03;4.55E+00;9.04E-01;1.53E-03;1.64E-06
1.64E+00;2.69E+00;2.71E+07;8.00E+03;9.49E+03;1.00000E-04;1.00000E-04;1.93E+10;2.99E+01;3.50591E-10;3.50418E-10;4.94971E-04;4.98E-04;1.11E+01;8.38E-01;6.20E-04;6.98E-07
1.64E+00;2.69E+00;2.71E+06;8.00E+03;8.94E+03;1.00000E-04;1.00000E-04;1.20E+10;3.20E+01;3.94531E-10;3.94220E-10;7.89742E-04;3.28E-04;1.19E+01;8.38E-01;6.58E-04;7.40E-08
3.39E+00;3.88E+00;3.82E+07;6.00E+03;6.32E+03;1.00000E-04;1.00000E-04;2.38E+10;1.63E+01;3.27608E-09;3.27183E-09;1.29915E-03;1.23E-03;4.21E+00;7.47E-01;1.62E-03;1.97E-06
2.93E+00;3.48E+00;1.36E+05;5.00E+02;7.75E+03;1.00000E-04;8.00000E-05;6.95E+08;5.38E+01;1.53551E-09;1.53481E-09;4.56611E-04;3.51E-04;1.54E+01;7.61E-01;5.73E-04;6.88E-08
2.93E+00;3.48E+00;1.36E+06;5.00E+02;7.07E+03;1.00000E-04;8.00000E-05;7.67E+08;3.95E+01;1.84270E-09;1.84177E-09;5.04156E-04;4.25E-04;1.13E+01;7.61E-01;6.28E-04;7.54E-07
2.93E+00;3.74E+00;1.82E+05;6.00E+02;5.48E+03;1.00000E-04;8.00000E-05;1.23E+09;3.80E+01;3.30254E-09;3.29896E-09;1.08666E-03;7.32E-04;1.02E+01;7.61E-01;9.04E-04;1.08E-07
2.79E+00;3.74E+00;1.38E+05;5.00E+02;3.16E+03;1.00000E-04;8.00000E-05;1.06E+09;2.45E+01;9.16386E-09;9.14812E-09;1.72058E-03;1.31E-03;6.56E+00;7.66E-01;1.43E-03;1.71E-07
1.15E+00;2.35E+00;3.32E+03;6.00E+01;7.75E+02;1.00000E-04;8.00000E-05;3.12E+07;1.90E+01;3.25834E-08;3.25328E-08;1.55582E-03;1.31E-03;8.09E+00;8.91E-01;1.30E-03;1.40E-07
2.73E+00;2.29E+00;8.53E+05;8.00E+01;2.00E+03;1.00000E-04;8.00000E-05;7.28E+07;1.67E+01;1.35437E-08;1.35295E-08;1.05229E-03;8.90E-04;7.27E+00;7.68E-01;8.76E-04;1.04E-05
3.43E+00;3.34E+00;2.30E+07;7.00E+02;5.48E+03;1.00000E-04;8.00000E-05;1.78E+09;1.95E+01;3.83568E-09;3.83122E-09;1.16299E-03;9.09E-04;5.82E+00;7.46E-01;9.67E-04;1.18E-05
3.43E+00;3.34E+00;2.30E+06;7.00E+02;6.32E+03;1.00000E-04;8.00000E-05;1.35E+09;2.84E+01;2.87535E-09;2.87342E-09;6.72153E-04;5.97E-04;8.51E+00;7.46E-01;8.38E-04;1.02E-06
2.51E+00;3.34E+00;4.82E+08;8.00E+03;1.00E+04;1.00000E-04;8.00000E-05;4.29E+10;1.89E+01;6.93887E-10;6.93058E-10;1.19564E-03;1.05E-03;5.67E+00;7.78E-01;9.97E-04;1.18E-05
2.31E+00;3.34E+00;1.77E+05;7.00E+02;3.16E+03;1.00000E-04;8.00000E-05;1.12E+09;2.23E+01;6.13219E-09;6.12563E-09;1.07019E-03;9.90E-04;6.68E+00;7.88E-01;1.34E-03;1.57E-07
2.31E+00;3.34E+00;1.77E+06;7.00E+02;3.16E+03;1.00000E-04;8.00000E-05;1.12E+09;1.82E+01;6.13219E-09;6.12563E-09;1.07019E-03;9.90E-04;5.45E+00;7.88E-01;1.34E-03;1.57E-06
3.21E+00;3.84E+00;2.39E+05;6.00E+02;6.32E+03;1.00000E-04;6.00000E-05;1.48E+09;3.48E+01;2.95539E-09;2.95298E-09;8.16250E-04;7.63E-04;9.05E+00;7.52E-01;1.02E-03;1.23E-07
1.97E+00;3.84E+00;2.91E+07;5.00E+03;4.47E+03;1.00000E-04;6.00000E-05;1.80E+10;1.21E+01;2.82783E-09;2.82283E-09;1.77237E-03;1.58E-03;3.15E+00;8.10E-01;2.21E-03;2.55E-06
3.94E+00;3.84E+00;8.65E+06;8.00E+03;8.94E+03;1.00000E-04;6.00000E-05;4.60E+10;1.66E+01;2.10607E-09;2.10283E-09;1.53940E-03;1.26E-03;4.32E+00;7.35E-01;1.93E-03;2.37E-07
2.48E+00;3.84E+00;2.01E+06;6.00E+02;4.47E+03;1.00000E-04;6.00000E-05;1.35E+09;2.35E+01;3.91608E-09;3.91218E-09;9.95627E-04;9.85E-04;6.11E+00;7.79E-01;1.24E-03;1.47E-06
2.48E+00;3.84E+00;2.01E+05;6.00E+02;3.00E+03;1.00000E-04;6.00000E-05;1.63E+09;2.00E+01;8.71306E-09;8.69376E-09;2.21998E-03;1.77E-03;5.20E+00;7.79E-01;1.85E-03;2.18E-07
3.94E+00;2.62E+00;2.12E+05;6.00E+02;4.47E+03;1.00000E-04;6.00000E-05;1.38E+09;1.92E+01;5.74476E-09;5.73897E-09;1.00913E-03;1.01E-03;7.31E+00;7.35E-01;1.26E-03;1.55E-07
1.13E+00;2.62E+00;1.56E+07;5.00E+03;8.37E+03;1.00000E-04;6.00000E-05;1.10E+10;2.76E+01;3.06790E-10;3.06624E-10;5.40617E-04;5.15E-04;1.05E+01;8.94E-01;6.76E-04;7.29E-07
1.96E+00;2.62E+00;2.25E+08;5.00E+03;6.32E+03;1.00000E-04;6.00000E-05;2.06E+10;1.21E+01;9.57951E-10;9.56561E-10;1.45356E-03;1.27E-03;4.61E+00;8.11E-01;1.21E-03;1.39E-05
2.59E+00;1.42E+00;2.30E+06;6.00E+03;9.49E+03;1.00000E-04;6.00000E-05;1.15E+10;1.67E+01;3.43669E-10;3.43486E-10;5.31659E-04;3.95E-04;1.18E+01;7.74E-01;6.66E-04;7.89E-08
2.40E+00;3.56E+00;2.30E+05;7.00E+02;3.16E+03;1.00000E-04;6.00000E-05;1.55E+09;1.90E+01;6.91593E-09;6.90639E-09;1.38136E-03;1.37E-03;5.34E+00;7.83E-01;1.72E-03;2.03E-07
2.40E+00;3.56E+00;2.30E+06;7.00E+02;7.75E+03;1.00000E-04;6.00000E-05;1.41E+09;3.59E+01;1.15172E-09;1.15107E-09;5.68444E-04;5.09E-04;1.01E+01;7.83E-01;7.04E-04;8.29E-07
1.76E+00;3.56E+00;7.06E+04;6.00E+01;1.41E+03;1.00000E-04;6.00000E-05;6.00E+07;2.28E+01;2.27233E-08;2.26844E-08;1.71332E-03;1.38E-03;6.42E+00;8.27E-01;1.43E-03;1.63E-06
1.90E+00;3.56E+00;9.12E+04;7.00E+01;2.65E+03;1.00000E-04;6.00000E-05;7.80E+07;3.62E+01;7.13991E-09;7.13272E-09;1.00784E-03;8.24E-04;1.02E+01;8.15E-01;8.41E-04;9.64E-07
2.44E+00;3.72E+00;9.28E+05;5.00E+01;2.65E+03;1.00000E-04;4.00000E-05;7.28E+07;2.45E+01;1.05817E-08;1.05669E-08;1.39717E-03;1.08E-03;6.59E+00;7.81E-01;1.16E-03;1.37E-05
3.07E+00;3.72E+00;3.65E+05;7.00E+02;8.37E+03;1.00000E-04;4.00000E-05;2.86E+09;3.48E+01;1.51972E-09;1.51788E-09;1.21244E-03;9.56E-04;9.35E+00;7.56E-01;1.01E-03;1.22E-07
2.64E+00;2.03E+00;1.41E+07;5.00E+02;7.75E+03;1.00000E-04;4.00000E-05;1.09E+09;1.88E+01;7.59224E-10;7.58678E-10;7.19648E-04;5.51E-04;9.26E+00;7.72E-01;5.98E-04;7.11E-06
2.53E+00;2.34E+00;2.36E+07;7.00E+02;5.48E+03;1.00000E-04;4.00000E-05;1.88E+09;1.32E+01;1.64017E-09;1.63817E-09;1.21913E-03;9.60E-04;5.65E+00;7.77E-01;1.02E-03;1.20E-05
1.15E+00;2.95E+00;2.24E+08;5.00E+03;7.75E+03;1.00000E-04;4.00000E-05;2.16E+10;1.58E+01;4.08903E-10;4.08390E-10;1.25547E-03;1.09E-03;5.35E+00;8.91E-01;1.05E-03;1.13E-05
1.99E+00;3.33E+00;1.62E+07;5.00E+02;4.47E+03;1.00000E-04;4.00000E-05;1.38E+09;1.64E+01;2.48456E-09;2.48089E-09;1.48046E-03;1.21E-03;4.92E+00;8.09E-01;1.23E-03;1.42E-05
1.26E+00;3.76E+00;2.43E+05;8.00E+02;3.16E+03;1.00000E-04;4.00000E-05;2.26E+09;2.08E+01;3.37931E-09;3.37234E-09;2.06711E-03;1.75E-03;5.53E+00;8.78E-01;1.72E-03;1.88E-07
2.12E+00;3.76E+00;3.43E+06;8.00E+02;5.48E+03;1.00000E-04;4.00000E-05;2.73E+09;2.23E+01;2.03814E-09;2.03491E-09;1.58793E-03;1.22E-03;5.94E+00;8.00E-01;1.32E-03;1.53E-06
2.12E+00;3.76E+00;3.43E+06;8.00E+02;9.49E+03;1.00000E-04;4.00000E-05;2.27E+09;3.62E+01;6.78718E-10;6.78304E-10;6.09717E-04;5.85E-04;9.62E+00;8.00E-01;7.63E-04;8.85E-07
2.72E+00;3.76E+00;2.76E+05;6.00E+02;9.49E+03;1.00000E-04;4.00000E-05;1.79E+09;4.36E+01;9.82236E-10;9.81611E-10;6.36419E-04;6.15E-04;1.16E+01;7.69E-01;7.97E-04;9.49E-08
2.54E+00;2.59E+00;4.01E+07;7.00E+02;7.75E+03;1.00000E-04;2.00000E-05;3.98E+09;1.31E+01;9.13853E-10;9.12068E-10;1.95740E-03;1.44E-03;5.04E+00;7.77E-01;1.22E-03;1.45E-05
2.54E+00;2.59E+00;4.01E+05;7.00E+02;9.49E+03;1.00000E-04;2.00000E-05;3.29E+09;2.49E+01;6.08774E-10;6.08046E-10;1.19720E-03;9.70E-04;9.61E+00;7.77E-01;9.99E-04;1.18E-07
1.49E+00;2.12E+00;1.57E+07;5.00E+02;6.32E+03;1.00000E-04;2.00000E-05;1.35E+09;1.46E+01;5.59750E-10;5.59162E-10;1.05082E-03;8.35E-04;6.89E+00;8.52E-01;8.74E-04;9.72E-06
3.50E+00;1.58E+00;1.98E+06;8.00E+01;7.07E+03;1.00000E-04;2.00000E-05;1.60E+08;1.86E+01;1.12651E-09;1.12575E-09;6.75725E-04;5.54E-04;1.18E+01;7.44E-01;5.63E-04;6.86E-06
1.14E+00;2.63E+00;1.93E+07;6.00E+02;7.07E+03;1.00000E-04;2.00000E-05;1.80E+09;1.94E+01;4.34328E-10;4.33897E-10;9.93020E-04;8.30E-04;7.38E+00;8.92E-01;8.27E-04;8.92E-06
1.14E+00;2.63E+00;1.93E+05;6.00E+02;5.48E+03;1.00000E-04;2.00000E-05;1.82E+09;2.35E+01;7.24089E-10;7.23161E-10;1.28303E-03;1.08E-03;8.94E+00;8.92E-01;1.07E-03;1.15E-07
3.32E+00;1.85E+00;1.45E+06;6.00E+01;7.07E+03;1.00000E-04;2.00000E-05;1.10E+08;2.37E+01;1.20537E-09;1.20457E-09;6.63095E-04;5.07E-04;1.28E+01;7.49E-01;5.51E-04;6.68E-06
3.05E+00;2.29E+00;1.94E+04;7.00E+01;7.07E+03;1.00000E-04;2.00000E-05;1.54E+08;3.89E+01;1.29512E-09;1.29414E-09;7.60779E-04;6.09E-04;1.70E+01;7.57E-01;6.36E-04;7.66E-08
3.44E+00;2.41E+00;3.81E+07;6.00E+02;7.75E+03;1.00000E-04;2.00000E-05;3.29E+09;1.12E+01;1.39132E-09;1.38912E-09;1.58171E-03;1.39E-03;4.65E+00;7.46E-01;1.32E-03;1.60E-05
3.80E+00;2.81E+00;2.12E+05;8.00E+02;7.75E+03;0.00000E+00;1.10000E-04;1.12E+09;4.13E+01;1.92569E-09;1.92485E-09;4.37252E-04;3.54E-04;1.47E+01;7.38E-01;5.48E-04;6.71E-08
3.28E+00;2.81E+00;1.61E+06;7.00E+02;5.48E+03;0.00000E+00;1.10000E-04;1.06E+09;2.84E+01;2.98921E-09;2.98759E-09;5.43190E-04;5.41E-04;1.01E+01;7.50E-01;6.79E-04;8.23E-07
1.71E+00;2.07E+00;4.72E+04;8.00E+01;9.49E+02;0.00000E+00;1.10000E-04;3.85E+07;1.52E+01;2.83502E-08;2.83136E-08;1.29292E-03;9.93E-04;7.34E+00;8.31E-01;1.08E-03;1.22E-06
3.07E+00;3.97E+00;1.08E+05;8.00E+01;3.16E+03;0.00000E+00;1.10000E-04;9.20E+07;4.52E+01;1.13486E-08;1.13392E-08;8.29294E-04;7.12E-04;1.14E+01;7.56E-01;6.91E-04;8.33E-07
1.19E+00;3.97E+00;4.79E+04;7.00E+01;8.37E+02;0.00000E+00;1.10000E-04;4.50E+07;2.30E+01;4.85213E-08;4.84354E-08;1.77306E-03;1.50E-03;5.79E+00;8.86E-01;1.48E-03;1.60E-06
2.82E+00;3.45E+00;9.27E+03;8.00E+01;1.00E+03;0.00000E+00;1.10000E-04;7.63E+07;1.95E+01;8.60347E-08;8.58395E-08;2.27460E-03;1.87E-03;5.66E+00;7.65E-01;1.90E-03;2.27E-07
2.93E+00;3.96E+00;4.05E+06;7.00E+03;8.94E+03;0.00000E+00;1.10000E-04;2.32E+10;3.07E+01;1.31099E-09;1.30988E-09;8.45928E-04;7.25E-04;7.76E+00;7.61E-01;1.05E-03;1.27E-07
3.15E+00;3.96E+00;5.08E+06;8.00E+03;1.00E+04;0.00000E+00;1.10000E-04;3.15E+10;3.15E+01;1.18130E-09;1.18033E-09;8.23924E-04;7.71E-04;7.94E+00;7.54E-01;1.03E-03;1.24E-07
3.87E+00;1.76E+00;1.81E+06;5.00E+03;6.32E+03;0.00000E+00;1.10000E-04;1.10E+10;1.58E+01;1.86883E-09;1.86746E-09;7.35634E-04;6.81E-04;8.96E+00;7.37E-01;9.15E-04;1.12E-07
3.87E+00;1.76E+00;1.81E+06;5.00E+03;8.37E+03;0.00000E+00;1.10000E-04;9.50E+09;1.96E+01;1.06771E-09;1.06712E-09;5.53362E-04;4.44E-04;1.11E+01;7.37E-01;6.92E-04;8.48E-08
2.03E+00;2.12E+00;2.50E+05;8.00E+03;6.32E+03;0.00000E+00;1.10000E-04;7.00E+09;2.40E+01;8.11833E-10;8.11018E-10;1.00485E-03;2.71E-04;1.13E+01;8.06E-01;8.37E-04;9.66E-09
1.80E+00;2.63E+00;5.49E+02;7.00E+01;1.41E+03;0.00000E+00;9.00000E-05;5.23E+07;3.23E+01;1.72462E-08;1.72266E-08;1.13854E-03;1.03E-03;1.23E+01;8.24E-01;9.53E-04;1.08E-08
3.13E+00;2.63E+00;7.93E+04;7.00E+01;2.45E+03;0.00000E+00;9.00000E-05;6.60E+07;2.73E+01;1.29391E-08;1.29274E-08;9.02458E-04;7.53E-04;1.04E+01;7.54E-01;7.50E-04;9.05E-07
2.96E+00;2.63E+00;9.13E+03;8.00E+01;1.73E+03;0.00000E+00;9.00000E-05;7.80E+07;2.40E+01;2.36162E-08;2.35859E-08;1.28628E-03;1.10E-03;9.13E+00;7.60E-01;1.07E-03;1.29E-07
2.53E+00;2.58E+00;2.57E+06;6.00E+03;1.00E+04;0.00000E+00;9.00000E-05;1.60E+10;2.90E+01;5.42165E-10;5.41858E-10;5.66477E-04;5.22E-04;1.12E+01;7.77E-01;7.08E-04;8.38E-08
1.30E+00;2.58E+00;4.36E+02;7.00E+01;1.00E+03;0.00000E+00;9.00000E-05;4.23E+07;2.64E+01;2.38323E-08;2.38005E-08;1.33611E-03;1.18E-03;1.02E+01;8.73E-01;1.11E-03;1.22E-08
3.59E+00;3.52E+00;2.27E+04;7.00E+02;3.00E+03;0.00000E+00;9.00000E-05;1.88E+09;2.22E+01;1.45876E-08;1.45573E-08;2.08464E-03;1.75E-03;6.31E+00;7.42E-01;1.74E-03;2.12E-08
2.14E+00;2.97E+00;6.68E+04;7.00E+01;2.45E+03;0.00000E+00;9.00000E-05;5.50E+07;3.57E+01;8.14866E-09;8.14225E-09;7.86847E-04;6.28E-04;1.20E+01;7.99E-01;6.56E-04;7.62E-07
3.36E+00;2.97E+00;2.32E+06;8.00E+02;6.32E+03;0.00000E+00;9.00000E-05;1.55E+09;2.80E+01;2.46834E-09;2.46688E-09;5.92510E-04;6.00E-04;9.43E+00;7.48E-01;7.40E-04;8.98E-07
3.33E+00;2.97E+00;7.30E+03;6.00E+01;2.65E+03;0.00000E+00;9.00000E-05;6.30E+07;3.86E+01;1.38959E-08;1.38836E-08;8.86156E-04;7.77E-04;1.30E+01;7.49E-01;7.42E-04;9.00E-08
3.03E+00;1.38E+00;6.03E+04;8.00E+01;1.73E+03;0.00000E+00;9.00000E-05;4.40E+07;1.48E+01;1.28690E-08;1.28580E-08;8.51841E-04;6.21E-04;1.07E+01;7.57E-01;7.08E-04;8.52E-07
2.31E+00;2.54E+00;6.33E+03;7.00E+01;2.65E+03;0.00000E+00;9.00000E-05;5.70E+07;4.24E+01;6.65945E-09;6.65490E-09;6.84111E-04;6.02E-04;1.67E+01;7.88E-01;5.71E-04;6.69E-08
1.04E+00;2.54E+00;8.01E+05;7.00E+02;1.41E+03;0.00000E+00;9.00000E-05;6.35E+08;1.25E+01;9.80147E-09;9.78413E-09;1.77233E-03;1.26E-03;4.93E+00;9.05E-01;1.48E-03;1.58E-06
2.10E+00;1.47E+00;5.67E+04;5.00E+02;2.45E+03;0.00000E+00;9.00000E-05;3.28E+08;1.59E+01;3.92858E-09;3.92612E-09;6.25509E-04;5.24E-04;1.08E+01;8.01E-01;7.82E-04;9.07E-08
2.21E+00;1.47E+00;1.61E+07;6.00E+03;6.32E+03;0.00000E+00;9.00000E-05;1.50E+10;1.48E+01;6.33018E-10;6.32476E-10;8.57343E-04;7.74E-04;1.00E+01;7.94E-01;7.13E-04;8.32E-07
3.33E+00;2.73E+00;2.51E+07;5.00E+03;1.00E+04;0.00000E+00;9.00000E-05;2.00E+10;2.32E+01;8.93897E-10;8.93317E-10;6.48790E-04;7.83E-04;8.50E+00;7.49E-01;8.11E-04;9.83E-07
2.00E+00;2.15E+00;7.27E+03;8.00E+01;1.41E+03;0.00000E+00;7.00000E-05;6.45E+07;1.95E+01;1.61461E-08;1.61251E-08;1.30348E-03;1.12E-03;9.05E+00;8.08E-01;1.09E-03;1.26E-07
3.29E+00;3.60E+00;2.10E+04;6.00E+02;7.07E+03;0.00000E+00;7.00000E-05;1.74E+09;5.11E+01;2.31055E-09;2.30834E-09;9.58885E-04;8.03E-04;1.42E+01;7.50E-01;7.98E-04;9.67E-09
2.91E+00;3.60E+00;1.52E+04;5.00E+02;4.47E+03;0.00000E+00;7.00000E-05;1.29E+09;3.54E+01;4.71690E-09;4.71064E-09;1.32966E-03;1.13E-03;9.83E+00;7.61E-01;1.11E-03;1.33E-08
1.28E+00;3.60E+00;1.12E+05;6.00E+02;3.16E+03;0.00000E+00;7.00000E-05;7.67E+08;2.98E+01;3.27732E-09;3.27456E-09;8.44342E-04;7.91E-04;8.29E+00;8.76E-01;1.05E-03;1.15E-07
1.09E+00;3.60E+00;3.65E+02;5.00E+01;6.32E+02;0.00000E+00;7.00000E-05;2.40E+07;2.35E+01;7.18531E-08;7.17321E-08;1.68622E-03;1.49E-03;6.53E+00;8.99E-01;2.11E-03;2.26E-08
2.07E+00;3.92E+00;1.11E+05;8.00E+01;2.83E+03;0.00000E+00;7.00000E-05;1.00E+08;3.87E+01;7.70667E-09;7.69899E-09;9.97943E-04;8.65E-04;9.87E+00;8.03E-01;8.30E-04;9.60E-07
1.64E+00;3.92E+00;7.95E+03;7.00E+01;9.49E+02;0.00000E+00;7.00000E-05;6.30E+07;2.11E+01;5.11922E-08;5.10646E-08;2.49947E-03;1.86E-03;5.38E+00;8.38E-01;2.08E-03;2.34E-07
1.64E+00;3.92E+00;7.95E+03;7.00E+01;2.83E+03;0.00000E+00;7.00000E-05;5.87E+07;5.11E+01;5.74958E-09;5.74475E-09;8.41060E-04;5.80E-04;1.30E+01;8.38E-01;6.99E-04;7.86E-08
2.89E+00;2.44E+00;1.01E+05;8.00E+01;2.45E+03;0.00000E+00;7.00000E-05;8.40E+07;2.30E+01;1.05353E-08;1.05246E-08;1.01355E-03;8.39E-04;9.43E+00;7.62E-01;8.42E-04;1.01E-06
1.22E+00;2.44E+00;1.03E+05;7.00E+02;2.00E+03;0.00000E+00;7.00000E-05;6.65E+08;1.57E+01;5.32542E-09;5.31981E-09;1.05455E-03;9.30E-04;6.43E+00;8.83E-01;1.32E-03;1.43E-07
3.57E+00;2.65E+00;8.38E+04;6.00E+01;2.00E+03;0.00000E+00;7.00000E-05;6.80E+07;2.05E+01;2.44541E-08;2.44212E-08;1.34552E-03;1.11E-03;7.74E+00;7.43E-01;1.12E-03;1.37E-06
3.57E+00;2.65E+00;8.38E+03;6.00E+01;1.73E+03;0.00000E+00;7.00000E-05;6.30E+07;2.20E+01;3.26122E-08;3.25617E-08;1.55138E-03;1.19E-03;8.30E+00;7.43E-01;1.29E-03;1.58E-07
1.57E+00;2.65E+00;5.95E+03;7.00E+01;2.24E+03;0.00000E+00;7.00000E-05;5.60E+07;3.79E+01;5.92071E-09;5.91598E-09;7.99225E-04;7.00E-04;1.43E+01;8.44E-01;6.65E-04;7.44E-08
2.03E+00;3.72E+00;5.65E+04;5.00E+01;1.73E+03;0.00000E+00;7.00000E-05;4.65E+07;2.95E+01;1.90000E-08;1.89748E-08;1.32767E-03;1.05E-03;7.93E+00;8.06E-01;1.11E-03;1.28E-06
2.30E+00;3.72E+00;2.85E+06;5.00E+03;8.94E+03;0.00000E+00;7.00000E-05;1.60E+10;2.89E+01;8.48185E-10;8.47463E-10;8.52118E-04;7.00E-04;7.77E+00;7.89E-01;1.07E-03;1.25E-07
3.69E+00;3.35E+00;7.14E+04;7.00E+03;8.94E+03;0.00000E+00;5.00000E-05;4.30E+10;2.21E+01;1.63720E-09;1.63481E-09;1.46123E-03;1.34E-03;6.60E+00;7.40E-01;1.83E-03;2.23E-09
1.14E+00;3.51E+00;7.26E+04;7.00E+01;2.00E+03;0.00000E+00;5.00000E-05;6.77E+07;3.24E+01;7.24666E-09;7.23850E-09;1.12765E-03;9.46E-04;9.23E+00;8.92E-01;9.40E-04;1.01E-06
1.14E+00;3.51E+00;7.26E+02;7.00E+01;9.49E+02;0.00000E+00;5.00000E-05;5.12E+07;2.42E+01;3.22221E-08;3.21711E-08;1.58464E-03;1.51E-03;6.91E+00;8.92E-01;1.98E-03;2.14E-08
3.72E+00;3.76E+00;2.93E+04;6.00E+02;5.48E+03;0.00000E+00;5.00000E-05;2.00E+09;2.90E+01;4.96837E-09;4.96269E-09;1.14441E-03;1.19E-03;7.71E+00;7.40E-01;1.43E-03;1.75E-08
3.72E+00;3.76E+00;2.93E+05;6.00E+02;1.00E+04;0.00000E+00;5.00000E-05;1.82E+09;4.30E+01;1.48974E-09;1.48881E-09;6.24929E-04;5.94E-04;1.14E+01;7.40E-01;7.82E-04;9.56E-08
2.90E+00;3.76E+00;1.42E+03;7.00E+01;2.45E+03;0.00000E+00;5.00000E-05;1.16E+08;3.60E+01;1.63354E-08;1.63090E-08;1.61895E-03;1.32E-03;9.57E+00;7.62E-01;1.35E-03;1.62E-08
3.88E+00;1.57E+00;1.68E+05;6.00E+02;5.48E+03;0.00000E+00;5.00000E-05;8.80E+08;1.63E+01;2.23274E-09;2.23128E-09;6.54156E-04;5.24E-04;1.04E+01;7.37E-01;8.18E-04;1.00E-07
1.49E+00;3.25E+00;2.44E+06;5.00E+03;8.37E+03;0.00000E+00;5.00000E-05;1.41E+10;2.64E+01;4.90236E-10;4.89833E-10;8.22593E-04;6.60E-04;8.11E+00;8.52E-01;1.03E-03;1.14E-07
